Price,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,JNJ,PFE,JNJ,PFE,JNJ,PFE,JNJ,PFE,JNJ,PFE,JNJ,PFE
Date,,,,,,,,,,,,
2010-03-11,42.67131805419922,9.66914176940918,64.22000122070312,16.4041748046875,64.22000122070312,16.43263816833496,63.599998474121094,16.223909378051758,64.1500015258789,16.242883682250977,9957800,51448270
2010-03-12,42.64473342895508,9.5516996383667,64.18000030517578,16.204933166503906,64.26000213623047,16.347248077392578,63.849998474121094,16.119544982910156,64.26000213623047,16.309297561645508,8223000,90062719
2010-03-15,42.90388107299805,9.652362823486328,64.56999969482422,16.37571144104004,64.56999969482422,16.39468765258789,64.06999969482422,16.119544982910156,64.13999938964844,16.157495498657227,7444700,46310547
2010-03-16,42.8773078918457,9.652362823486328,64.52999877929688,16.37571144104004,64.72000122070312,16.489564895629883,64.2300033569336,16.233396530151367,64.69999694824219,16.43263816833496,8882000,56037175
2010-03-17,42.95703887939453,9.62440299987793,64.6500015258789,16.32827377319336,64.73999786376953,16.42314910888672,64.4800033569336,16.280834197998047,64.72000122070312,16.37571144104004,8060700,59708468
2010-03-18,43.22944641113281,9.63558578491211,65.05999755859375,16.347248077392578,65.1500015258789,16.461101531982422,64.37000274658203,16.242883682250977,64.58000183105469,16.45161247253418,11742100,53653975
2010-03-19,43.262691497802734,9.456633567810059,65.11000061035156,16.043643951416016,65.48999786376953,16.41366195678711,64.80999755859375,15.939278602600098,65.11000061035156,16.043643951416016,23117600,119353801
2010-03-22,43.25603485107422,9.590845108032227,65.0999984741211,16.271347045898438,65.44000244140625,16.36622428894043,64.9800033569336,16.110057830810547,65.06999969482422,16.129032135009766,8803800,74916107
2010-03-23,43.42879867553711,9.808947563171387,65.36000061035156,16.64136505126953,65.38999938964844,16.679317474365234,64.87000274658203,16.31878662109375,65.18000030517578,16.39468765258789,9453900,77908623
2010-03-24,43.02347183227539,9.848094940185547,64.75,16.707780838012695,65.30999755859375,16.802656173706055,64.75,16.64136505126953,65.30999755859375,16.707780838012695,9312500,77922536
2010-03-25,42.90388107299805,9.725064277648926,64.56999969482422,16.49905014038086,65.25,16.869070053100586,64.52999877929688,16.461101531982422,65.04000091552734,16.831119537353516,10496600,50807754
2010-03-26,42.77762985229492,9.585254669189453,64.37999725341797,16.261859893798828,64.72000122070312,16.489564895629883,64.33000183105469,16.223909378051758,64.68000030517578,16.47058868408203,9450400,57108144
2010-03-29,43.070003509521484,9.66354751586914,64.81999969482422,16.39468765258789,64.93000030517578,16.45161247253418,64.4000015258789,16.261859893798828,64.45999908447266,16.31878662109375,7812900,51374595
2010-03-30,43.1231575012207,9.652362823486328,64.9000015258789,16.37571144104004,64.9800033569336,16.49905014038086,64.55999755859375,16.25237274169922,64.94999694824219,16.43263816833496,8311600,44091982
2010-03-31,43.322479248046875,9.590845108032227,65.19999694824219,16.271347045898438,65.30999755859375,16.38519859313965,64.69999694824219,16.214420318603516,64.83999633789062,16.2998104095459,11939100,62218779
2010-04-01,43.70122528076172,9.5516996383667,65.7699966430664,16.204933166503906,65.7699966430664,16.39468765258789,65.23999786376953,16.119544982910156,65.37000274658203,16.32827377319336,10600600,72849107
2010-04-05,43.45537185668945,9.451038360595703,65.4000015258789,16.034156799316406,65.88999938964844,16.261859893798828,65.37999725341797,15.986717224121094,65.7699966430664,16.261859893798828,8617600,72462711
2010-04-06,43.39558410644531,9.48459243774414,65.30999755859375,16.091081619262695,65.44999694824219,16.176471710205078,65.0,15.99620532989502,65.12999725341797,16.072105407714844,8260100,81797462
2010-04-07,43.33576202392578,9.54610824584961,65.22000122070312,16.195446014404297,65.48999786376953,16.242883682250977,65.08000183105469,16.119544982910156,65.23999786376953,16.148008346557617,9409400,89101893
2010-04-08,43.1430778503418,9.585254669189453,64.93000030517578,16.261859893798828,65.19000244140625,16.280834197998047,64.7699966430664,16.148008346557617,65.19000244140625,16.195446014404297,8962600,55647722
2010-04-09,43.28261947631836,9.646769523620605,65.13999938964844,16.36622428894043,65.16999816894531,16.42314910888672,64.77999877929688,16.29032325744629,64.87999725341797,16.31878662109375,6972700,46376632
2010-04-12,43.262691497802734,9.66914176940918,65.11000061035156,16.4041748046875,65.20999908447266,16.44212532043457,64.93000030517578,16.309297561645508,65.11000061035156,16.43263816833496,8692200,51902754
2010-04-13,43.64141082763672,9.607625007629395,65.68000030517578,16.2998104095459,65.8499984741211,16.36622428894043,64.91000366210938,16.223909378051758,65.05999755859375,16.32827377319336,12481600,69737067
2010-04-14,43.515174865722656,9.54610824584961,65.48999786376953,16.195446014404297,65.5999984741211,16.2998104095459,65.18000030517578,16.072105407714844,65.43000030517578,16.2998104095459,10501900,101067744
2010-04-15,43.52845764160156,9.501367568969727,65.51000213623047,16.119544982910156,65.54000091552734,16.280834197998047,65.12999725341797,16.091081619262695,65.29000091552734,16.176471710205078,8656900,62821562
2010-04-16,43.202880859375,9.395115852355957,65.0199966430664,15.939278602600098,65.6500015258789,16.138519287109375,64.88999938964844,15.939278602600098,65.33999633789062,16.110057830810547,15742500,79595867
2010-04-19,43.87398910522461,9.38952350616455,66.02999877929688,15.929791450500488,66.0999984741211,15.958253860473633,65.05999755859375,15.749526023864746,65.05999755859375,15.882352828979492,14626300,69487163
2010-04-20,43.84739685058594,9.372747421264648,65.98999786376953,15.901328086853027,66.19999694824219,16.005693435668945,65.7300033569336,15.872864723205566,66.02999877929688,15.967741966247559,11916400,59565545
2010-04-21,43.448726654052734,9.283270835876465,65.38999938964844,15.749526023864746,65.9800033569336,15.958253860473633,65.06999969482422,15.597723007202148,65.9800033569336,15.891840934753418,13355700,72271199
2010-04-22,43.04340744018555,9.216161727905273,64.77999877929688,15.635674476623535,65.23999786376953,15.71157455444336,64.33000183105469,15.493358612060547,65.18000030517578,15.654648780822754,19583000,73482877
2010-04-23,43.2161750793457,9.456633567810059,65.04000091552734,16.043643951416016,65.04000091552734,16.138519287109375,64.33000183105469,15.559771537780762,64.70999908447266,15.588234901428223,11674900,103613470
2010-04-26,43.03012466430664,9.406301498413086,64.76000213623047,15.958253860473633,65.19999694824219,16.100568771362305,64.72000122070312,15.844402313232422,64.98999786376953,15.99620532989502,9281500,87980858
2010-04-27,42.71118927001953,9.204977989196777,64.27999877929688,15.616698265075684,64.87999725341797,15.986717224121094,64.20999908447266,15.559771537780762,64.56999969482422,15.853890419006348,11862200,96488746
2010-04-28,42.937103271484375,9.244122505187988,64.62000274658203,15.683112144470215,64.86000061035156,15.7874755859375,64.25,15.550285339355469,64.43000030517578,15.62618637084961,12476600,63932478
2010-04-29,43.19623947143555,9.428669929504395,65.01000213623047,15.99620532989502,65.33999633789062,16.138519287109375,64.8499984741211,15.777989387512207,64.8499984741211,15.777989387512207,7930100,71149743
2010-04-30,42.7244758605957,9.350375175476074,64.30000305175781,15.863377571105957,65.33999633789062,16.129032135009766,64.30000305175781,15.825427055358887,65.12999725341797,16.119544982910156,14255900,53829045
2010-05-03,43.408878326416016,9.456633567810059,65.33000183105469,16.043643951416016,65.62000274658203,16.129032135009766,64.54000091552734,15.768501281738281,65.16000366210938,15.939278602600098,15310500,75855431
2010-05-04,42.99024963378906,9.652362823486328,64.69999694824219,16.37571144104004,65.27999877929688,16.49905014038086,64.41000366210938,16.185958862304688,65.06999969482422,16.271347045898438,14895700,127430181
2010-05-05,43.28261947631836,9.708878517150879,65.13999938964844,16.2998104095459,65.29000091552734,16.45161247253418,64.44000244140625,16.091081619262695,64.58000183105469,16.100568771362305,13143700,104662200
2010-05-06,42.126461029052734,9.460223197937012,63.400001525878906,15.882352828979492,65.0999984741211,16.32827377319336,60.029998779296875,15.037951469421387,65.04000091552734,16.280834197998047,24410000,125669474
2010-05-07,42.06666946411133,9.301984786987305,63.310001373291016,15.616698265075684,63.599998474121094,15.948766708374023,62.09000015258789,15.540797233581543,63.2599983215332,15.844402313232422,20467100,112673338
2010-05-10,43.02347183227539,9.607155799865723,64.75,16.129032135009766,65.36000061035156,16.36622428894043,64.0,15.977230072021484,64.91000366210938,16.034156799316406,18445400,86003238
2010-05-11,42.97032165527344,9.612804412841797,64.66999816894531,16.138519287109375,65.08999633789062,16.309297561645508,64.18000030517578,15.939278602600098,64.2300033569336,15.986717224121094,10879000,56871205
2010-05-12,43.1231575012207,9.550642013549805,64.9000015258789,16.034156799316406,65.05000305175781,16.214420318603516,64.48999786376953,15.863377571105957,64.8499984741211,16.110057830810547,11036800,56409764
2010-05-13,42.97032165527344,9.358498573303223,64.66999816894531,15.71157455444336,65.16000366210938,16.072105407714844,64.51000213623047,15.69260025024414,64.83999633789062,15.977230072021484,12337000,71447182
2010-05-14,42.50520324707031,9.155054092407227,63.970001220703125,15.37001895904541,64.79000091552734,15.69260025024414,63.40999984741211,15.237192153930664,64.70999908447266,15.683112144470215,12505100,66057658
2010-05-17,42.445404052734375,9.104188919067383,63.880001068115234,15.284629821777344,64.23999786376953,15.436432838439941,63.20000076293945,14.971536636352539,64.05999755859375,15.37001895904541,10260800,104156385
2010-05-18,41.840755462646484,8.93465518951416,62.970001220703125,15.0,63.560001373291016,15.41745662689209,62.849998474121094,14.971536636352539,63.439998626708984,15.313093185424805,18480900,77422519
2010-05-19,41.34239959716797,8.940306663513184,62.220001220703125,15.009488105773926,62.959999084472656,15.123339653015137,62.04999923706055,14.800759315490723,62.689998626708984,14.943074226379395,18863200,86483019
2010-05-20,40.232765197753906,8.606882095336914,60.54999923706055,14.449714660644531,61.84000015258789,14.867173194885254,60.54999923706055,14.440228462219238,61.81999969482422,14.7438325881958,24098700,118531575
2010-05-21,40.45203399658203,8.702947616577148,60.880001068115234,14.611005783081055,60.959999084472656,14.62998104095459,59.5099983215332,14.193548202514648,59.779998779296875,14.222010612487793,21813000,107967228
2010-05-24,40.246055603027344,8.601227760314941,60.56999969482422,14.440228462219238,61.45000076293945,14.592029571533203,60.209999084472656,14.37381362915039,60.619998931884766,14.497154235839844,13993300,56998001
2010-05-25,40.099891662597656,8.51080322265625,60.349998474121094,14.28842544555664,60.40999984741211,14.326375961303711,59.150001525878906,13.994306564331055,59.709999084472656,14.184061050415039,21179000,108521105
2010-05-26,39.64140701293945,8.539061546325684,59.65999984741211,14.33586311340332,60.83000183105469,14.620492935180664,59.650001525878906,14.231498718261719,60.83000183105469,14.33586311340332,18914100,97223173
2010-05-27,39.58106231689453,8.685995101928711,59.029998779296875,14.58254337310791,59.88999938964844,14.65844440460205,58.709999084472656,14.392788887023926,59.7400016784668,14.55408000946045,29926600,70586907
2010-05-28,39.09156799316406,8.606882095336914,58.29999923706055,14.449714660644531,59.119998931884766,14.791271209716797,58.189998626708984,14.440228462219238,58.720001220703125,14.544591903686523,26815900,64693677
2010-06-01,39.40000915527344,8.471250534057617,58.7599983215332,14.222010612487793,59.40999984741211,14.62998104095459,57.54999923706055,14.193548202514648,58.209999084472656,14.383301734924316,19508400,59953206
2010-06-02,40.05043411254883,8.589925765991211,59.72999954223633,14.421252250671387,59.72999954223633,14.440228462219238,58.689998626708984,14.155597686767578,59.06999969482422,14.345351219177246,15581800,52215371
2010-06-03,40.07724380493164,8.606882095336914,59.77000045776367,14.449714660644531,60.150001525878906,14.55408000946045,59.54999923706055,14.345351219177246,59.88999938964844,14.459202766418457,14254200,36096760
2010-06-04,38.89712142944336,8.34127140045166,58.0099983215332,14.00379467010498,59.029998779296875,14.269450187683105,57.7599983215332,13.918405532836914,58.959999084472656,14.240986824035645,21785400,82146968
2010-06-07,38.89040756225586,8.205641746520996,58.0,13.776090621948242,58.54999923706055,14.127135276794434,58.0,13.757116317749023,58.16999816894531,14.079695701599121,13843300,72500233
2010-06-08,39.319541931152344,8.2225923538208,58.63999938964844,13.804553985595703,58.709999084472656,13.823529243469238,57.869998931884766,13.614801406860352,58.150001525878906,13.785578727722168,14941500,66651482
2010-06-09,39.0044059753418,8.205641746520996,58.16999816894531,13.776090621948242,58.939998626708984,13.994306564331055,57.939998626708984,13.652750968933105,58.79999923706055,13.88994312286377,13173000,91258798
2010-06-10,39.22567367553711,8.42603588104248,58.5,14.146109580993652,59.130001068115234,14.33586311340332,58.349998474121094,13.899431228637695,58.720001220703125,13.899431228637695,16995200,63426558
2010-06-11,39.1988525390625,8.736857414245605,58.459999084472656,14.66793155670166,58.47999954223633,14.724858283996582,57.939998626708984,14.421252250671387,58.16999816894531,14.449714660644531,14713000,79704745
2010-06-14,39.172035217285156,8.663393020629883,58.41999816894531,14.544591903686523,59.099998474121094,14.800759315490723,58.380001068115234,14.516128540039062,58.70000076293945,14.762807846069336,10524000,54028778
2010-06-15,39.65480422973633,8.770766258239746,59.13999938964844,14.724858283996582,59.15999984741211,14.734345436096191,58.54999923706055,14.516128540039062,58.93000030517578,14.611005783081055,11103200,53201915
2010-06-16,39.72187423706055,8.748157501220703,59.2400016784668,14.686906814575195,59.58000183105469,14.772295951843262,58.779998779296875,14.573055267333984,59.25,14.62998104095459,8636300,39971580
2010-06-17,39.68163299560547,8.742509841918945,59.18000030517578,14.67741870880127,59.439998626708984,14.67741870880127,58.650001525878906,14.354839324951172,59.279998779296875,14.639469146728516,11723100,52403088
2010-06-18,39.68163299560547,8.595579147338867,59.18000030517578,14.430740356445312,59.290000915527344,14.753320693969727,58.849998474121094,14.316887855529785,59.18000030517578,14.696394920349121,16838200,73595339
2010-06-21,39.648101806640625,8.533411026000977,59.130001068115234,14.326375961303711,59.79999923706055,14.592029571533203,58.91999816894531,14.240986824035645,59.5,14.573055267333984,12143600,48184453
2010-06-22,39.668216705322266,8.459948539733887,59.15999984741211,14.203036308288574,60.09000015258789,14.459202766418457,59.119998931884766,14.203036308288574,59.25,14.37381362915039,13823800,46211471
2010-06-23,39.72187423706055,8.409086227416992,59.2400016784668,14.117647171020508,59.41999816894531,14.2125244140625,58.709999084472656,14.051233291625977,59.15999984741211,14.2125244140625,12659500,50930123
2010-06-24,39.963260650634766,8.171730995178223,59.599998474121094,13.719164848327637,59.939998626708984,13.975332260131836,59.029998779296875,13.63377571105957,59.029998779296875,13.870967864990234,18216100,90713669
2010-06-25,39.35979080200195,8.273453712463379,58.70000076293945,13.88994312286377,59.869998931884766,13.9563570022583,58.630001068115234,13.662239074707031,59.86000061035156,13.747628211975098,45006900,61800236
2010-06-28,39.86267852783203,8.216941833496094,59.45000076293945,13.795065879821777,59.790000915527344,14.022769927978516,58.810001373291016,13.757116317749023,59.0099983215332,13.93738079071045,15834300,47024737
2010-06-29,39.72187423706055,8.07000732421875,59.2400016784668,13.548386573791504,59.41999816894531,13.738140106201172,58.68000030517578,13.453510284423828,58.97999954223633,13.690702438354492,20236500,68386787
2010-06-30,39.60116195678711,8.058706283569336,59.060001373291016,13.529412269592285,59.61000061035156,13.738140106201172,58.939998626708984,13.444023132324219,59.040000915527344,13.491460800170898,15802100,53420304
2010-07-01,39.60786437988281,8.041753768920898,59.06999969482422,13.500948905944824,59.25,13.5958251953125,58.650001525878906,13.282732009887695,59.06999969482422,13.55787467956543,17973500,71540882
2010-07-02,39.61457824707031,7.990891456604004,59.08000183105469,13.415559768676758,59.59000015258789,13.624287605285645,58.849998474121094,13.377609252929688,59.41999816894531,13.55787467956543,10534400,42953557
2010-07-06,39.61457824707031,8.075660705566406,59.08000183105469,13.55787467956543,59.599998474121094,13.671727180480957,58.66999816894531,13.415559768676758,59.5,13.5958251953125,15461100,75837408
2010-07-07,40.64049530029297,8.262152671813965,60.61000061035156,13.870967864990234,60.70000076293945,13.880455017089844,59.040000915527344,13.472485542297363,59.33000183105469,13.576849937438965,17280000,57185719
2010-07-08,41.15678405761719,8.375176429748535,61.380001068115234,14.060721397399902,61.72999954223633,14.2125244140625,60.63999938964844,13.870967864990234,60.93000030517578,14.022769927978516,15895900,63019503
2010-07-09,40.59354782104492,8.346919059753418,60.540000915527344,14.013282775878906,61.06999969482422,14.098671913146973,60.380001068115234,13.880455017089844,60.970001220703125,14.089183807373047,12174000,34381902
2010-07-12,40.37226867675781,8.437337875366211,60.209999084472656,14.165084838867188,60.540000915527344,14.174572944641113,60.060001373291016,13.93738079071045,60.47999954223633,13.975332260131836,10797200,40434707
2010-07-13,40.56672286987305,8.358222961425781,60.5,14.032258033752441,60.959999084472656,14.326375961303711,60.439998626708984,14.00379467010498,60.59000015258789,14.231498718261719,10924500,52752173
2010-07-14,40.64717483520508,8.386479377746582,60.619998931884766,14.079695701599121,60.68000030517578,14.193548202514648,60.04999923706055,13.899431228637695,60.15999984741211,13.975332260131836,9668500,48047222
2010-07-15,40.40579605102539,8.403435707092285,60.2599983215332,14.108159065246582,60.75,14.165084838867188,59.900001525878906,13.899431228637695,60.619998931884766,14.089183807373047,12839300,45976956
2010-07-16,39.85596466064453,8.22824478149414,59.439998626708984,13.814042091369629,60.189998626708984,14.174572944641113,59.25,13.804553985595703,60.0,14.070208549499512,17569900,50368025
2010-07-19,39.943145751953125,8.32431697845459,59.56999969482422,13.975332260131836,59.790000915527344,14.079695701599121,59.369998931884766,13.833017349243164,59.720001220703125,13.870967864990234,10277500,34474021
2010-07-20,39.279327392578125,8.2225923538208,58.58000183105469,13.804553985595703,58.77000045776367,13.899431228637695,58.0,13.700189590454102,58.45000076293945,13.899431228637695,22304800,49684506
2010-07-21,38.300357818603516,8.194334983825684,57.119998931884766,13.757116317749023,58.79999923706055,13.96584415435791,56.869998931884766,13.681214332580566,58.79999923706055,13.804553985595703,25707600,44571974
2010-07-22,38.233306884765625,8.369524955749512,57.02000045776367,14.051233291625977,57.619998931884766,14.108159065246582,56.86000061035156,13.84250545501709,57.43000030517578,13.861479759216309,17972900,47225313
2010-07-23,38.64232635498047,8.239545822143555,57.630001068115234,13.833017349243164,57.63999938964844,14.041746139526367,57.0,13.652750968933105,57.279998779296875,13.994306564331055,15076600,56075435
2010-07-26,38.71608352661133,8.488203048706055,57.7400016784668,14.250473976135254,58.0099983215332,14.316887855529785,57.47999954223633,13.861479759216309,57.650001525878906,13.880455017089844,11775200,58491941
2010-07-27,38.95746612548828,8.62948226928711,58.099998474121094,14.487666130065918,58.439998626708984,14.573055267333984,57.619998931884766,14.222010612487793,57.95000076293945,14.326375961303711,16964000,63936483
2010-07-28,38.77643966674805,8.476901054382324,57.83000183105469,14.231498718261719,58.25,14.648956298828125,57.650001525878906,14.184061050415039,58.13999938964844,14.497154235839844,13502100,42533221
2010-07-29,38.77643966674805,8.527761459350586,57.83000183105469,14.316887855529785,58.27000045776367,14.62998104095459,57.709999084472656,14.250473976135254,58.099998474121094,14.402276992797852,13031000,61682083
2010-07-30,38.95075225830078,8.476901054382324,58.09000015258789,14.231498718261719,58.36000061035156,14.354839324951172,57.27000045776367,14.117647171020508,57.630001068115234,14.250473976135254,12978000,46412890
2010-08-02,39.373199462890625,8.748157501220703,58.720001220703125,14.686906814575195,58.880001068115234,14.686906814575195,58.40999984741211,14.326375961303711,58.5,14.383301734924316,11455600,57746657
2010-08-03,39.79561996459961,9.234171867370605,59.349998474121094,15.502845764160156,59.599998474121094,15.635674476623535,58.709999084472656,15.132826805114746,58.75,15.180266380310059,10855100,167802492
2010-08-04,40.05712127685547,9.39416790008545,59.7400016784668,15.597723007202148,59.93000030517578,15.673624038696289,59.22999954223633,15.29411792755127,59.369998931884766,15.426944732666016,10508800,77121707
2010-08-05,40.0705451965332,9.251310348510742,59.7599983215332,15.360530853271484,59.88999938964844,15.635674476623535,59.5099983215332,15.246679306030273,59.529998779296875,15.550285339355469,9796700,77704147
2010-08-06,40.20463562011719,9.27988338470459,59.959999084472656,15.407970428466797,60.0,15.44591999053955,59.25,15.180266380310059,59.52000045776367,15.237192153930664,8524100,54416966
2010-08-09,40.26498794555664,9.382740020751953,60.04999923706055,15.578747749328613,60.25,15.635674476623535,59.790000915527344,15.284629821777344,60.0,15.455408096313477,6674700,50676952
2010-08-10,39.84926986694336,9.468448638916016,59.43000030517578,15.721062660217285,59.810001373291016,15.749526023864746,58.900001525878906,15.426944732666016,59.40999984741211,15.455408096313477,13550800,60703338
2010-08-11,39.22567367553711,9.142740249633789,58.5,15.180266380310059,58.95000076293945,15.502845764160156,58.29999923706055,15.170778274536133,58.91999816894531,15.464896202087402,11470100,56609181
2010-08-12,39.23908615112305,9.257026672363281,58.52000045776367,15.37001895904541,58.709999084472656,15.398482322692871,58.099998474121094,15.04743766784668,58.150001525878906,15.085389137268066,8240500,51069673
2010-08-13,38.99099349975586,9.188456535339355,58.150001525878906,15.2561674118042,58.4900016784668,15.41745662689209,58.060001373291016,15.208728790283203,58.4900016784668,15.33206844329834,8546700,34156240
2010-08-16,38.89712142944336,9.159884452819824,58.0099983215332,15.208728790283203,58.11000061035156,15.34155559539795,57.470001220703125,15.037951469421387,57.9900016784668,15.161290168762207,8751200,38242071
2010-08-17,39.70845413208008,9.297029495239258,59.220001220703125,15.436432838439941,59.47999954223633,15.559771537780762,58.5,15.303605079650879,58.93000030517578,15.398482322692871,13479100,53190953
2010-08-18,39.79561996459961,9.199886322021484,59.349998474121094,15.275141716003418,59.81999969482422,15.512333869934082,59.029998779296875,15.189752578735352,59.459999084472656,15.379507064819336,10534900,52097217
2010-08-19,39.373199462890625,9.159884452819824,58.720001220703125,15.208728790283203,59.18000030517578,15.303605079650879,58.400001525878906,15.009488105773926,59.16999816894531,15.246679306030273,11949700,56138359
2010-08-20,39.3866081237793,9.097029685974121,58.7400016784668,15.104364395141602,58.90999984741211,15.199240684509277,58.4900016784668,15.037951469421387,58.70000076293945,15.094877243041992,11286200,51745392
2010-08-23,39.473777770996094,9.199886322021484,58.869998931884766,15.275141716003418,59.349998474121094,15.407970428466797,58.810001373291016,15.161290168762207,58.97999954223633,15.37001895904541,8842900,62161126
2010-08-24,38.89712142944336,9.039885520935059,58.0099983215332,15.009488105773926,58.689998626708984,15.151803016662598,57.86000061035156,14.962048530578613,58.5,15.123339653015137,14930400,53044763
2010-08-25,38.87700653076172,9.137028694152832,57.97999954223633,15.170778274536133,58.20000076293945,15.237192153930664,57.84000015258789,14.857685089111328,58.0,14.962048530578613,11675000,52033556
2010-08-26,38.75631332397461,9.085598945617676,57.79999923706055,15.085389137268066,58.220001220703125,15.265654563903809,57.779998779296875,15.0,58.20000076293945,15.2561674118042,12834100,44662091
2010-08-27,38.986419677734375,9.194169998168945,57.599998474121094,15.265654563903809,57.880001068115234,15.29411792755127,56.9900016784668,14.962048530578613,57.45000076293945,15.161290168762207,11674800,40326989
2010-08-30,38.78337860107422,9.062743186950684,57.29999923706055,15.04743766784668,57.79999923706055,15.379507064819336,57.2599983215332,15.028463363647461,57.599998474121094,15.227704048156738,9240100,37586167
2010-08-31,38.593868255615234,9.09131145477295,57.02000045776367,15.094877243041992,57.439998626708984,15.275141716003418,57.0,14.981024742126465,57.25,15.07590103149414,14563100,47145315
2010-09-01,39.453460693359375,9.302740097045898,58.290000915527344,15.44591999053955,58.36000061035156,15.531309127807617,57.439998626708984,15.246679306030273,57.66999816894531,15.303605079650879,11603700,47862562
2010-09-02,39.67005157470703,9.37131118774414,58.61000061035156,15.559771537780762,58.790000915527344,15.588234901428223,58.29999923706055,15.41745662689209,58.52000045776367,15.493358612060547,8079700,38177145
2010-09-03,39.886634826660156,9.405601501464844,58.93000030517578,15.616698265075684,59.0,15.74003791809082,58.5,15.540797233581543,58.849998474121094,15.62618637084961,7533400,34781789
2010-09-07,39.73097229003906,9.331311225891113,58.70000076293945,15.493358612060547,58.970001220703125,15.607211112976074,58.630001068115234,15.379507064819336,58.79999923706055,15.597723007202148,5625100,42043322
2010-09-08,39.832496643066406,9.462736129760742,58.849998474121094,15.71157455444336,59.029998779296875,15.796963691711426,58.41999816894531,15.464896202087402,58.41999816894531,15.512333869934082,8412500,58522191
2010-09-09,40.489044189453125,9.582737922668457,59.81999969482422,15.910816192626953,60.029998779296875,16.034156799316406,59.2599983215332,15.806451797485352,59.38999938964844,15.872864723205566,14077700,55017219
2010-09-10,40.59733581542969,9.70844841003418,59.97999954223633,16.119544982910156,60.0,16.129032135009766,59.77000045776367,15.948766708374023,59.939998626708984,15.977230072021484,8358800,44291715
2010-09-13,40.827449798583984,9.697016716003418,60.31999969482422,16.100568771362305,60.380001068115234,16.271347045898438,59.91999816894531,15.986717224121094,60.060001373291016,16.138519287109375,10706600,50411555
2010-09-14,41.00343322753906,9.759879112243652,60.58000183105469,16.204933166503906,60.970001220703125,16.33776092529297,60.25,16.053131103515625,60.43000030517578,16.062618255615234,9912900,53768440
2010-09-15,41.32155227661133,9.868446350097656,61.04999923706055,16.38519859313965,61.150001525878906,16.47058868408203,60.5,16.157495498657227,60.66999816894531,16.195446014404297,9111500,58196610
2010-09-16,41.484012603759766,9.81130599975586,61.290000915527344,16.29032325744629,61.38999938964844,16.37571144104004,60.7599983215332,16.204933166503906,60.81999969482422,16.37571144104004,10496300,40812356
2010-09-17,41.673519134521484,9.748449325561523,61.56999969482422,16.185958862304688,61.720001220703125,16.37571144104004,61.130001068115234,16.157495498657227,61.59000015258789,16.32827377319336,12240600,56217936
2010-09-20,42.025489807128906,9.874161720275879,62.09000015258789,16.39468765258789,62.22999954223633,16.44212532043457,61.5099983215332,16.166982650756836,61.650001525878906,16.204933166503906,10991500,33106562
2010-09-21,41.923954010009766,9.794164657592773,61.939998626708984,16.261859893798828,62.22999954223633,16.39468765258789,61.79999923706055,16.214420318603516,61.86000061035156,16.356735229492188,9449200,46251206
2010-09-22,41.94425964355469,9.839876174926758,61.970001220703125,16.33776092529297,62.5,16.38519859313965,61.900001525878906,16.204933166503906,61.97999954223633,16.242883682250977,9353300,54848368
2010-09-23,41.83597183227539,9.737020492553711,61.810001373291016,16.166982650756836,62.0,16.356735229492188,61.56999969482422,16.148008346557617,61.630001068115234,16.242883682250977,8393800,39959880
2010-09-24,42.059329986572266,9.942731857299805,62.13999938964844,16.5085391998291,62.400001525878906,16.51802635192871,61.83000183105469,16.271347045898438,61.97999954223633,16.33776092529297,12636900,35529497
2010-09-27,41.98487854003906,9.81130599975586,62.029998779296875,16.29032325744629,62.31999969482422,16.537002563476562,61.93000030517578,16.25237274169922,62.220001220703125,16.52751350402832,7687600,29433055
2010-09-28,42.255615234375,9.95987319946289,62.43000030517578,16.537002563476562,62.599998474121094,16.584440231323242,61.689998626708984,16.195446014404297,61.959999084472656,16.31878662109375,12132800,45909816
2010-09-29,42.174400329589844,9.942731857299805,62.310001373291016,16.5085391998291,62.54999923706055,16.603416442871094,62.130001068115234,16.4041748046875,62.310001373291016,16.5085391998291,9590000,44578192
2010-09-30,41.937496185302734,9.81130599975586,61.959999084472656,16.29032325744629,62.70000076293945,16.603416442871094,61.54999923706055,16.280834197998047,62.4900016784668,16.584440231323242,12845600,41796686
2010-10-01,41.79536056518555,9.817022323608398,61.75,16.2998104095459,62.25,16.4041748046875,61.56999969482422,16.233396530151367,62.09000015258789,16.36622428894043,9773200,37438923
2010-10-04,41.7412109375,9.657022476196289,61.66999816894531,16.034156799316406,61.97999954223633,16.31878662109375,61.29999923706055,15.99620532989502,61.540000915527344,16.223909378051758,8703600,42861753
2010-10-05,42.50605010986328,9.845588684082031,62.79999923706055,16.347248077392578,62.939998626708984,16.36622428894043,62.0099983215332,16.185958862304688,62.08000183105469,16.233396530151367,12439400,47107476
2010-10-06,42.783538818359375,9.862733840942383,63.209999084472656,16.37571144104004,63.2599983215332,16.489564895629883,62.5,16.29032325744629,62.88999938964844,16.356735229492188,11339800,37615468
2010-10-07,42.79032897949219,9.931303024291992,63.220001220703125,16.489564895629883,63.5,16.612903594970703,63.0,16.43263816833496,63.290000915527344,16.489564895629883,9826600,40638340
2010-10-08,42.797096252441406,9.977018356323242,63.22999954223633,16.565465927124023,63.38999938964844,16.603416442871094,63.029998779296875,16.489564895629883,63.380001068115234,16.537002563476562,7354800,29542461
